,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,list
4033,1404470204260884495,1404159398126174209,2021-06-14 23:06:05 SE Asia Standard Time,2021-06-14,23:06:05,700,1247181260671332352,yuripetuh,⍰ 𝚠𝚑𝚢 ⍰ rest in peace,,"@jingokiss @agust_no_D :( Надеюсь, у вас всё наладится!🌻",ru,[],[],[],1,0,1,[],[],https://twitter.com/YuriPetuh/status/1404470204260884495,False,,0,,,,,,,,"{'screen_name': 'jingokiss', 'name': 'чонгук бинни🥥|камбэк', 'id': '1246012015296032769'}, {'screen_name': 'agust_no_D', 'name': 'юнгижижа | а я роверзет', 'id': '1351509247713042432'}]",,,,,jingokiss
4033,1404470204260884495,1404159398126174209,2021-06-14 23:06:05 SE Asia Standard Time,2021-06-14,23:06:05,700,1247181260671332352,yuripetuh,⍰ 𝚠𝚑𝚢 ⍰ rest in peace,,"@jingokiss @agust_no_D :( Надеюсь, у вас всё наладится!🌻",ru,[],[],[],1,0,1,[],[],https://twitter.com/YuriPetuh/status/1404470204260884495,False,,0,,,,,,,,"{'screen_name': 'jingokiss', 'name': 'чонгук бинни🥥|камбэк', 'id': '1246012015296032769'}, {'screen_name': 'agust_no_D', 'name': 'юнгижижа | а я роверзет', 'id': '1351509247713042432'}]",,,,,agust_no_D
4034,1404470202377572352,1404366833034182662,2021-06-14 23:06:04 SE Asia Standard Time,2021-06-14,23:06:04,700,1309948487933587458,hanzalahbaig2,Hanzalahbaig,,@Alikhanyzai May Allah Almighty rest the departed soul in eternal peace and give the bereaved family the strength and courage to bear this irreparable loss. Ameen Ya Rabbal Aalameen,en,[],[],[],0,0,0,[],[],https://twitter.com/Hanzalahbaig2/status/1404470202377572352,False,,0,,,,,,,,"{'screen_name': 'Alikhanyzai', 'name': 'Ali khan Yousaf zai', 'id': '153330690'}]",,,,,Alikhanyzai
4036,1404470195788394496,1404467020117204997,2021-06-14 23:06:03 SE Asia Standard Time,2021-06-14,23:06:03,700,186745614,ndekerere_h,Humphrey Ndekerere,,@Asmali77 Oh dear 😳.  This is a dark Monday. May he rest in peace.,en,[],[],[],0,0,1,[],[],https://twitter.com/ndekerere_h/status/1404470195788394496,False,,0,,,,,,,,"{'screen_name': 'Asmali77', 'name': 'Ahmed Mohamed ((ASMALi))', 'id': '65056510'}]",,,,,Asmali77
4037,1404470139484000263,1404430011139043338,2021-06-14 23:05:49 SE Asia Standard Time,2021-06-14,23:05:49,700,1166397938488217606,ekweejohn8,Ekwee John8,,@WilliamsRuto Let his soul rest in peace,en,[],[],[],0,0,0,[],[],https://twitter.com/EkweeJohn8/status/1404470139484000263,False,,0,,,,,,,,"{'screen_name': 'WilliamsRuto', 'name': 'William Samoei Ruto, PhD', 'id': '333935142'}]",,,,,WilliamsRuto
4039,1404470068923273226,1404464038835281925,2021-06-14 23:05:32 SE Asia Standard Time,2021-06-14,23:05:32,700,1376979646626021381,anthony05461286,Anthony martial wa nakuru,,@EtalePhilip @WanjikuRevolt Rest in peace,en,[],[],[],0,0,0,[],[],https://twitter.com/Anthony05461286/status/1404470068923273226,False,,0,,,,,,,,"{'screen_name': 'EtalePhilip', 'name': 'Philip Etale', 'id': '2854482238'}, {'screen_name': 'WanjikuRevolt', 'name': 'The Supreme Voice of Kenyans™', 'id': '244593474'}]",,,,,EtalePhilip
4039,1404470068923273226,1404464038835281925,2021-06-14 23:05:32 SE Asia Standard Time,2021-06-14,23:05:32,700,1376979646626021381,anthony05461286,Anthony martial wa nakuru,,@EtalePhilip @WanjikuRevolt Rest in peace,en,[],[],[],0,0,0,[],[],https://twitter.com/Anthony05461286/status/1404470068923273226,False,,0,,,,,,,,"{'screen_name': 'EtalePhilip', 'name': 'Philip Etale', 'id': '2854482238'}, {'screen_name': 'WanjikuRevolt', 'name': 'The Supreme Voice of Kenyans™', 'id': '244593474'}]",,,,,WanjikuRevolt
4041,1404470047700045824,1404469214279262209,2021-06-14 23:05:27 SE Asia Standard Time,2021-06-14,23:05:27,700,1402232369038475269,abedmugendii,Abed Mugendi,,@WaruiJohn2 Rest in peace jakoyo midiwo,ht,[],[],[],1,0,0,[],[],https://twitter.com/abedmugendii/status/1404470047700045824,False,,0,,,,,,,,"{'screen_name': 'WaruiJohn2', 'name': 'KOT OCS👮👮', 'id': '1327882031288758273'}]",,,,,WaruiJohn2
4043,1404470016800608259,1404462770972774414,2021-06-14 23:05:20 SE Asia Standard Time,2021-06-14,23:05:20,700,1378746283981209602,swagimnida,ai ᥫ᭡,,@thisdayinkpop hwan was talented and handsome with a gentle smile. he seemed like a fun person to be around. rest in peace valentine ♡,en,[],[],[],0,0,1,[],[],https://twitter.com/swagimnida/status/1404470016800608259,False,,0,,,,,,,,"{'screen_name': 'thisdayinkpop', 'name': 'On This Day in K-Pop', 'id': '1172313751057588224'}]",,,,,thisdayinkpop
4046,1404469975507603458,1404430669095133187,2021-06-14 23:05:10 SE Asia Standard Time,2021-06-14,23:05:10,700,1324962004784701440,karthik99931304,Karthik Kurian Jacob,,@tanuja1608 May she rest in peace.. 🙏 stay strong..,en,[],[],[],0,0,0,[],[],https://twitter.com/Karthik99931304/status/1404469975507603458,False,,0,,,,,,,,"{'screen_name': 'tanuja1608', 'name': 'Tanuja Rai \u200f\uf8ff', 'id': '1079466626045657088'}]",,,,,tanuja1608
4050,1404469964023554048,1404329826748702721,2021-06-14 23:05:07 SE Asia Standard Time,2021-06-14,23:05:07,700,1376477928016371717,springbago,Bago's Spring Revolution,,@shafiur Rest in Peace.....,en,[],[],[],0,1,1,[],[],https://twitter.com/SpringBago/status/1404469964023554048,False,,0,,,,,,,,"{'screen_name': 'shafiur', 'name': 'Shafiur Rahman', 'id': '11662932'}]",,,,,shafiur
4051,1404469960634667012,1404418569295863812,2021-06-14 23:05:07 SE Asia Standard Time,2021-06-14,23:05:07,700,1127927567078576129,godfreynatilig1,Godfreynatili@gmail.Com,,@citizentvkenya May he rest in eternal peace.,en,[],[],[],0,0,0,[],[],https://twitter.com/Godfreynatilig1/status/1404469960634667012,False,,0,,,,,,,,"{'screen_name': 'citizentvkenya', 'name': 'Citizen TV Kenya', 'id': '70394965'}]",,,,,citizentvkenya
4052,1404469949117210631,1404423409556201472,2021-06-14 23:05:04 SE Asia Standard Time,2021-06-14,23:05:04,700,1314059282996965376,bmmuthomi,Brian Muriithi,,@Novvascotia Rest in Peace Amenya.,en,[],[],[],0,0,0,[],[],https://twitter.com/BMMuthomi/status/1404469949117210631,False,,0,,,,,,,,"{'screen_name': 'Novvascotia', 'name': 'Emmanuel', 'id': '222032900'}]",,,,,Novvascotia
4053,1404469944218275847,1404469482551136259,2021-06-14 23:05:03 SE Asia Standard Time,2021-06-14,23:05:03,700,426250936,smarube,Okongo,,@TheODMparty Indeed it's a sad 😔 day. May he rest in peace,en,[],[],[],0,0,1,[],[],https://twitter.com/SMarube/status/1404469944218275847,False,,0,,,,,,,,"{'screen_name': 'TheODMparty', 'name': 'The ODM Party', 'id': '817259084'}]",,,,,TheODMparty
4055,1404469909074104323,1404467107094482955,2021-06-14 23:04:54 SE Asia Standard Time,2021-06-14,23:04:54,700,917800205012975616,tufaaki,#Ubuntu,,@K24Tv How? So sorry! May his soul rest in peace!😭,en,[],[],[],0,0,1,[],[],https://twitter.com/tufaaki/status/1404469909074104323,False,,0,,,,,,,,"{'screen_name': 'K24Tv', 'name': 'K24 TV', 'id': '20087934'}]",,,,,K24Tv
4056,1404469894654009345,1404468656596193282,2021-06-14 23:04:51 SE Asia Standard Time,2021-06-14,23:04:51,700,893441146856251394,sleeplustre,soap,,@bunnalien im so sorry for your loss 🫂 ❤️ ilusm rest in peace roger,en,[],[],[],0,0,1,[],[],https://twitter.com/sleeplustre/status/1404469894654009345,False,,0,,,,,,,,"{'screen_name': 'bunnalien', 'name': ""🔥 bahamut's hole 🔥"", 'id': '2990898279'}]",,,,,bunnalien
4058,1404469823615037441,1404428139799793665,2021-06-14 23:04:34 SE Asia Standard Time,2021-06-14,23:04:34,700,1476587929,justchillbrow,james,,"@INABadminton Rest in peace, legend",en,[],[],[],0,0,0,[],[],https://twitter.com/justchillbrow/status/1404469823615037441,False,,0,,,,,,,,"{'screen_name': 'INABadminton', 'name': 'BADMINTON INDONESIA', 'id': '1200006384'}]",,,,,INABadminton
4060,1404469782712291334,1404468602150043650,2021-06-14 23:04:24 SE Asia Standard Time,2021-06-14,23:04:24,700,375320276,stebogameboy,Stebo|Rest In Peace Miura,,@SenpaiWannafu What I gotta do to be the man?,en,[],[],[],2,0,3,[],[],https://twitter.com/stebogameboy/status/1404469782712291334,False,,0,,,,,,,,"{'screen_name': 'SenpaiWannafu', 'name': 'MEWTWO', 'id': '1239800919635767296'}]",,,,,SenpaiWannafu
4062,1404469720376504327,1404439077298970629,2021-06-14 23:04:09 SE Asia Standard Time,2021-06-14,23:04:09,700,1330575182923141120,hiannardi,Jali Hiannardi,,@Irwan2yah Kaget dan sedih...may he rest in peace..amin,in,[],[],[],0,0,1,[],[],https://twitter.com/hiannardi/status/1404469720376504327,False,,0,,,,,,,,"{'screen_name': 'Irwan2yah', 'name': '#BuzzerNKRI', 'id': '1022780757360574464'}]",,,,,Irwan2yah
4066,1404469696624168963,1404135122773835779,2021-06-14 23:04:04 SE Asia Standard Time,2021-06-14,23:04:04,700,157713854,vikramshr,Sniper Trooper🇮🇳,,@JeevMilkhaSingh Please Accept My Heartfelt Condolence for the Irreplaceable loss of Ma'am. May Her Soul Rest In Peace. 🙏🙏,en,[],[],[],0,0,0,[],[],https://twitter.com/Vikramshr/status/1404469696624168963,False,,0,,,,,,,,"{'screen_name': 'JeevMilkhaSingh', 'name': 'Jeev Milkha Singh', 'id': '619250757'}]",,,,,JeevMilkhaSingh
4070,1404469576805539840,1404138660522508290,2021-06-14 23:03:35 SE Asia Standard Time,2021-06-14,23:03:35,700,1051559845764222978,bnbancy,Bancy Ngatia,,"@KuiKaringithi This was really sad to hear and I pray that Almighty God may comfort, encourage, and give you and the entire family peace to endure this painful loss. May He rest her soul in peace. 🙏 😢",en,[],[],[],0,0,0,[],[],https://twitter.com/bnbancy/status/1404469576805539840,False,,0,,,,,,,,"{'screen_name': 'KuiKaringithi', 'name': 'Kui Karingithi', 'id': '33451850'}]",,,,,KuiKaringithi
4071,1404469573081092101,1404231206493986817,2021-06-14 23:03:34 SE Asia Standard Time,2021-06-14,23:03:34,700,1158799363747000320,dazzy0u0,Dazzy:D📎,,@van_0nwheels May your hand rest in peace,en,[],[],[],0,0,0,[],[],https://twitter.com/Dazzy0u0/status/1404469573081092101,False,,0,,,,,,,,"{'screen_name': 'van_0nwheels', 'name': 'VAN! 🍄🏳️\u200d🌈', 'id': '1327336357967122433'}]",,,,,van_0nwheels
4072,1404469566470856713,1404425649385840640,2021-06-14 23:03:33 SE Asia Standard Time,2021-06-14,23:03:33,700,1127927567078576129,godfreynatilig1,Godfreynatili@gmail.Com,,@MwalimChurchill May he rest in eternal peace .,en,[],[],[],0,0,1,[],[],https://twitter.com/Godfreynatilig1/status/1404469566470856713,False,,0,,,,,,,,"{'screen_name': 'MwalimChurchill', 'name': 'Churchill', 'id': '339093695'}]",,,,,MwalimChurchill
4078,1404469515723939840,1404449552858595334,2021-06-14 23:03:20 SE Asia Standard Time,2021-06-14,23:03:20,700,1313848051937800195,nyakwarjomotho,Nyakwarjomotho,,@MigunaMiguna May his soul rest in peace,en,[],[],[],0,0,0,[],[],https://twitter.com/nyakwarjomotho/status/1404469515723939840,False,,0,,,,,,,,"{'screen_name': 'MigunaMiguna', 'name': 'Dr. Miguna Miguna', 'id': '407781903'}]",,,,,MigunaMiguna
4079,1404469497063432195,1404460101621137416,2021-06-14 23:03:16 SE Asia Standard Time,2021-06-14,23:03:16,700,2959688325,nuggxtz,Muñeca♡,,@AdwCreamSodah @softestange1 @valentinavoight Thank you💜 So sad to hear that :(. May she rest in peace. Such a shame we can't live in a peaceful world. I keep praying for peace hopefully it comes soon. Stay safe &amp; if you ever need a friend I got you!,en,[],[],[],1,0,1,[],[],https://twitter.com/nuggxtz/status/1404469497063432195,False,,0,,,,,,,,"{'screen_name': 'AdwCreamSodah', 'name': 'AQUAFEIN ♒️🌈', 'id': '1393331788336992256'}, {'screen_name': 'softestange1', 'name': '𝐥𝐞𝐨', 'id': '3239489760'}, {'screen_name': 'valentinavoight', 'name': 'Valentina V.', 'id': '2858207614'}]",,,,,AdwCreamSodah
4079,1404469497063432195,1404460101621137416,2021-06-14 23:03:16 SE Asia Standard Time,2021-06-14,23:03:16,700,2959688325,nuggxtz,Muñeca♡,,@AdwCreamSodah @softestange1 @valentinavoight Thank you💜 So sad to hear that :(. May she rest in peace. Such a shame we can't live in a peaceful world. I keep praying for peace hopefully it comes soon. Stay safe &amp; if you ever need a friend I got you!,en,[],[],[],1,0,1,[],[],https://twitter.com/nuggxtz/status/1404469497063432195,False,,0,,,,,,,,"{'screen_name': 'AdwCreamSodah', 'name': 'AQUAFEIN ♒️🌈', 'id': '1393331788336992256'}, {'screen_name': 'softestange1', 'name': '𝐥𝐞𝐨', 'id': '3239489760'}, {'screen_name': 'valentinavoight', 'name': 'Valentina V.', 'id': '2858207614'}]",,,,,softestange1
4079,1404469497063432195,1404460101621137416,2021-06-14 23:03:16 SE Asia Standard Time,2021-06-14,23:03:16,700,2959688325,nuggxtz,Muñeca♡,,@AdwCreamSodah @softestange1 @valentinavoight Thank you💜 So sad to hear that :(. May she rest in peace. Such a shame we can't live in a peaceful world. I keep praying for peace hopefully it comes soon. Stay safe &amp; if you ever need a friend I got you!,en,[],[],[],1,0,1,[],[],https://twitter.com/nuggxtz/status/1404469497063432195,False,,0,,,,,,,,"{'screen_name': 'AdwCreamSodah', 'name': 'AQUAFEIN ♒️🌈', 'id': '1393331788336992256'}, {'screen_name': 'softestange1', 'name': '𝐥𝐞𝐨', 'id': '3239489760'}, {'screen_name': 'valentinavoight', 'name': 'Valentina V.', 'id': '2858207614'}]",,,,,valentinavoight
4082,1404469473118015490,1404062327175999491,2021-06-14 23:03:10 SE Asia Standard Time,2021-06-14,23:03:10,700,1352816848434290688,venusbadoni,Venus Badoni,,@uttarakhandcops @Ashokkumarips @police_railway @DIPR_UK @PIBDehradun @PTI_News @DDNewslive @GovtUttarakhand May sir your soul rest in peace and God bless your family and give courage to their family to face this,en,[],[],[],0,0,0,[],[],https://twitter.com/VenusBadoni/status/1404469473118015490,False,,0,,,,,,,,"{'screen_name': 'uttarakhandcops', 'name': 'Uttarakhand Police', 'id': '981046046804664320'}, {'screen_name': 'Ashokkumarips', 'name': 'Ashok Kumar IPS', 'id': '193408952'}, {'screen_name': 'police_railway', 'name': 'Railway Police Uttarakhand', 'id': '1222112173561917441'}, {'screen_name': 'DIPR_UK', 'name': 'Uttarakhand DIPR', 'id': '840463256397332480'}, {'screen_name': 'PIBDehradun', 'name': 'PIB in Uttarakhand', 'id': '921296037632868353'}, {'screen_name': 'PTI_News', 'name': 'Press Trust of India', 'id': '245687754'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'GovtUttarakhand', 'name': 'Government of Uttarakhand', 'id': '1384390413600034816'}]",,,,,uttarakhandcops
4082,1404469473118015490,1404062327175999491,2021-06-14 23:03:10 SE Asia Standard Time,2021-06-14,23:03:10,700,1352816848434290688,venusbadoni,Venus Badoni,,@uttarakhandcops @Ashokkumarips @police_railway @DIPR_UK @PIBDehradun @PTI_News @DDNewslive @GovtUttarakhand May sir your soul rest in peace and God bless your family and give courage to their family to face this,en,[],[],[],0,0,0,[],[],https://twitter.com/VenusBadoni/status/1404469473118015490,False,,0,,,,,,,,"{'screen_name': 'uttarakhandcops', 'name': 'Uttarakhand Police', 'id': '981046046804664320'}, {'screen_name': 'Ashokkumarips', 'name': 'Ashok Kumar IPS', 'id': '193408952'}, {'screen_name': 'police_railway', 'name': 'Railway Police Uttarakhand', 'id': '1222112173561917441'}, {'screen_name': 'DIPR_UK', 'name': 'Uttarakhand DIPR', 'id': '840463256397332480'}, {'screen_name': 'PIBDehradun', 'name': 'PIB in Uttarakhand', 'id': '921296037632868353'}, {'screen_name': 'PTI_News', 'name': 'Press Trust of India', 'id': '245687754'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'GovtUttarakhand', 'name': 'Government of Uttarakhand', 'id': '1384390413600034816'}]",,,,,Ashokkumarips
4082,1404469473118015490,1404062327175999491,2021-06-14 23:03:10 SE Asia Standard Time,2021-06-14,23:03:10,700,1352816848434290688,venusbadoni,Venus Badoni,,@uttarakhandcops @Ashokkumarips @police_railway @DIPR_UK @PIBDehradun @PTI_News @DDNewslive @GovtUttarakhand May sir your soul rest in peace and God bless your family and give courage to their family to face this,en,[],[],[],0,0,0,[],[],https://twitter.com/VenusBadoni/status/1404469473118015490,False,,0,,,,,,,,"{'screen_name': 'uttarakhandcops', 'name': 'Uttarakhand Police', 'id': '981046046804664320'}, {'screen_name': 'Ashokkumarips', 'name': 'Ashok Kumar IPS', 'id': '193408952'}, {'screen_name': 'police_railway', 'name': 'Railway Police Uttarakhand', 'id': '1222112173561917441'}, {'screen_name': 'DIPR_UK', 'name': 'Uttarakhand DIPR', 'id': '840463256397332480'}, {'screen_name': 'PIBDehradun', 'name': 'PIB in Uttarakhand', 'id': '921296037632868353'}, {'screen_name': 'PTI_News', 'name': 'Press Trust of India', 'id': '245687754'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'GovtUttarakhand', 'name': 'Government of Uttarakhand', 'id': '1384390413600034816'}]",,,,,police_railway
4082,1404469473118015490,1404062327175999491,2021-06-14 23:03:10 SE Asia Standard Time,2021-06-14,23:03:10,700,1352816848434290688,venusbadoni,Venus Badoni,,@uttarakhandcops @Ashokkumarips @police_railway @DIPR_UK @PIBDehradun @PTI_News @DDNewslive @GovtUttarakhand May sir your soul rest in peace and God bless your family and give courage to their family to face this,en,[],[],[],0,0,0,[],[],https://twitter.com/VenusBadoni/status/1404469473118015490,False,,0,,,,,,,,"{'screen_name': 'uttarakhandcops', 'name': 'Uttarakhand Police', 'id': '981046046804664320'}, {'screen_name': 'Ashokkumarips', 'name': 'Ashok Kumar IPS', 'id': '193408952'}, {'screen_name': 'police_railway', 'name': 'Railway Police Uttarakhand', 'id': '1222112173561917441'}, {'screen_name': 'DIPR_UK', 'name': 'Uttarakhand DIPR', 'id': '840463256397332480'}, {'screen_name': 'PIBDehradun', 'name': 'PIB in Uttarakhand', 'id': '921296037632868353'}, {'screen_name': 'PTI_News', 'name': 'Press Trust of India', 'id': '245687754'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'GovtUttarakhand', 'name': 'Government of Uttarakhand', 'id': '1384390413600034816'}]",,,,,DIPR_UK
4082,1404469473118015490,1404062327175999491,2021-06-14 23:03:10 SE Asia Standard Time,2021-06-14,23:03:10,700,1352816848434290688,venusbadoni,Venus Badoni,,@uttarakhandcops @Ashokkumarips @police_railway @DIPR_UK @PIBDehradun @PTI_News @DDNewslive @GovtUttarakhand May sir your soul rest in peace and God bless your family and give courage to their family to face this,en,[],[],[],0,0,0,[],[],https://twitter.com/VenusBadoni/status/1404469473118015490,False,,0,,,,,,,,"{'screen_name': 'uttarakhandcops', 'name': 'Uttarakhand Police', 'id': '981046046804664320'}, {'screen_name': 'Ashokkumarips', 'name': 'Ashok Kumar IPS', 'id': '193408952'}, {'screen_name': 'police_railway', 'name': 'Railway Police Uttarakhand', 'id': '1222112173561917441'}, {'screen_name': 'DIPR_UK', 'name': 'Uttarakhand DIPR', 'id': '840463256397332480'}, {'screen_name': 'PIBDehradun', 'name': 'PIB in Uttarakhand', 'id': '921296037632868353'}, {'screen_name': 'PTI_News', 'name': 'Press Trust of India', 'id': '245687754'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'GovtUttarakhand', 'name': 'Government of Uttarakhand', 'id': '1384390413600034816'}]",,,,,PIBDehradun
4082,1404469473118015490,1404062327175999491,2021-06-14 23:03:10 SE Asia Standard Time,2021-06-14,23:03:10,700,1352816848434290688,venusbadoni,Venus Badoni,,@uttarakhandcops @Ashokkumarips @police_railway @DIPR_UK @PIBDehradun @PTI_News @DDNewslive @GovtUttarakhand May sir your soul rest in peace and God bless your family and give courage to their family to face this,en,[],[],[],0,0,0,[],[],https://twitter.com/VenusBadoni/status/1404469473118015490,False,,0,,,,,,,,"{'screen_name': 'uttarakhandcops', 'name': 'Uttarakhand Police', 'id': '981046046804664320'}, {'screen_name': 'Ashokkumarips', 'name': 'Ashok Kumar IPS', 'id': '193408952'}, {'screen_name': 'police_railway', 'name': 'Railway Police Uttarakhand', 'id': '1222112173561917441'}, {'screen_name': 'DIPR_UK', 'name': 'Uttarakhand DIPR', 'id': '840463256397332480'}, {'screen_name': 'PIBDehradun', 'name': 'PIB in Uttarakhand', 'id': '921296037632868353'}, {'screen_name': 'PTI_News', 'name': 'Press Trust of India', 'id': '245687754'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'GovtUttarakhand', 'name': 'Government of Uttarakhand', 'id': '1384390413600034816'}]",,,,,PTI_News
